STATION,STATION_NAME,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,AWND,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071001,0.29, , ,0,2400,0.0, , ,0,9999,69, , ,0,2400,59, , ,0,2400,8.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071002,0.09, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,57, , ,0,2400,11.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071003,0.00, , ,0,2400,0.0, , ,0,9999,74, , ,0,2400,55, , ,0,2400,7.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071004,0.00, , ,0,2400,0.0, , ,0,9999,82, , ,0,2400,51, , ,0,2400,4.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071005,0.00, , ,0,2400,0.0, , ,0,9999,84, , ,0,2400,62, , ,0,2400,6.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071006,0.00, , ,0,2400,0.0, , ,0,9999,87, , ,0,2400,69, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071007,0.00, , ,0,2400,0.0, , ,0,9999,87, , ,0,2400,67, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071008,0.00, , ,0,2400,0.0, , ,0,9999,87, , ,0,2400,60, , ,0,2400,10.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071009,0.00, , ,0,2400,0.0, , ,0,9999,76, , ,0,2400,49, , ,0,2400,12.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071010,0.00,T, ,0,2400,0.0, , ,0,9999,54, , ,0,2400,47, , ,0,2400,15.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071011,0.00, , ,0,2400,0.0, , ,0,9999,54, , ,0,2400,46, , ,0,2400,13.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071012,0.00, , ,0,2400,0.0, , ,0,9999,56, , ,0,2400,41, , ,0,2400,4.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071013,0.00, , ,0,2400,0.0, , ,0,9999,59, , ,0,2400,40, , ,0,2400,3.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071014,0.15, , ,0,2400,0.0, , ,0,9999,61, , ,0,2400,53, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071015,0.07, , ,0,2400,0.0, , ,0,9999,74, , ,0,2400,51, , ,0,2400,5.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071016,0.24, , ,0,2400,0.0, , ,0,9999,67, , ,0,2400,52, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071017,0.04, , ,0,2400,0.0, , ,0,9999,72, , ,0,2400,47, , ,0,2400,9.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071018,0.30, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,59, , ,0,2400,19.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071019,0.01, , ,0,2400,0.0, , ,0,9999,60, , ,0,2400,52, , ,0,2400,16.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071020,0.00, , ,0,2400,0.0, , ,0,9999,73, , ,0,2400,47, , ,0,2400,12.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071021,0.00, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,60, , ,0,2400,18.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071022,0.16, , ,0,2400,0.0, , ,0,9999,67, , ,0,2400,46, , ,0,2400,9.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071023,0.00, , ,0,2400,0.0, , ,0,9999,58, , ,0,2400,43, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071024,0.00, , ,0,2400,0.0, , ,0,9999,55, , ,0,2400,43, , ,0,2400,14.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071025,0.00,T, ,0,2400,0.0, , ,0,9999,55, , ,0,2400,45, , ,0,2400,14.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071026,0.33, , ,0,2400,0.0, , ,0,9999,65, , ,0,2400,53, , ,0,2400,6.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071027,0.01, , ,0,2400,0.0, , ,0,9999,55, , ,0,2400,37, , ,0,2400,9.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071028,0.00, , ,0,2400,0.0, , ,0,9999,56, , ,0,2400,34, , ,0,2400,4.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071029,0.00, , ,0,2400,0.0, , ,0,9999,61, , ,0,2400,39, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071030,0.00, , ,0,2400,0.0, , ,0,9999,66, , ,0,2400,41, , ,0,2400,12.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071031,0.00, , ,0,2400,0.0, , ,0,9999,62, , ,0,2400,41, , ,0,2400,14.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071101,0.00, , ,0,2400,0.0, , ,0,9999,54, , ,0,2400,35, , ,0,2400,5.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071102,0.00, , ,0,2400,0.0, , ,0,9999,57, , ,0,2400,31, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071103,0.00, , ,0,2400,0.0, , ,0,9999,55, , ,0,2400,36, , ,0,2400,6.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071104,0.01, , ,0,2400,0.0, , ,0,9999,53, , ,0,2400,37, , ,0,2400,9.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071105,0.00,T, ,0,2400,0.0, , ,0,9999,54, , ,0,2400,37, , ,0,2400,16.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071106,0.00, , ,0,2400,0.0, , ,0,9999,45, , ,0,2400,33, , ,0,2400,16.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071107,0.00,T, ,0,2400,0.0,T, ,0,9999,43, , ,0,2400,31, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071108,0.00,T, ,0,2400,0.0,T, ,0,9999,51, , ,0,2400,36, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071109,0.00, , ,0,2400,0.0, , ,0,9999,48, , ,0,2400,32, , ,0,2400,9.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071110,0.00, , ,0,2400,0.0, , ,0,9999,50, , ,0,2400,28, , ,0,2400,7.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071111,0.06, , ,0,2400,0.0, , ,0,9999,57, , ,0,2400,42, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071112,0.00, , ,0,2400,0.0, , ,0,9999,66, , ,0,2400,44, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071113,0.00,T, ,0,2400,0.0, , ,0,9999,60, , ,0,2400,33, , ,0,2400,7.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071114,0.00,T, ,0,2400,0.0, , ,0,9999,56, , ,0,2400,39, , ,0,2400,16.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071115,0.00,T, ,0,2400,0.0,T, ,0,9999,40, , ,0,2400,28, , ,0,2400,13.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071116,0.00, , ,0,2400,0.0, , ,0,9999,41, , ,0,2400,24, , ,0,2400,6.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071117,0.04, , ,0,2400,0.0, , ,0,9999,46, , ,0,2400,34, , ,0,2400,8.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071118,0.01, , ,0,2400,0.0, , ,0,9999,43, , ,0,2400,37, , ,0,2400,9.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071119,0.00,T, ,0,2400,0.0, , ,0,9999,59, , ,0,2400,38, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071120,0.30, , ,0,2400,0.0, , ,0,9999,55, , ,0,2400,45, , ,0,2400,8.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071121,0.83, , ,0,2400,0.2, , ,0,9999,45, , ,0,2400,33, , ,0,2400,18.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071122,0.01, , ,0,2400,0.1, , ,0,9999,33, , ,0,2400,25, , ,0,2400,14.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071123,0.00, , ,0,2400,0.0, , ,0,9999,32, , ,0,2400,22, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071124,0.00, , ,0,2400,0.0, , ,0,9999,38, , ,0,2400,27, , ,0,2400,10.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071125,0.00,T, ,0,2400,0.0,T, ,0,9999,38, , ,0,2400,28, , ,0,2400,10.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071126,0.00,T, ,0,2400,0.0, , ,0,9999,39, , ,0,2400,31, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071127,0.00, , ,0,2400,0.0, , ,0,9999,35, , ,0,2400,24, , ,0,2400,9.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071128,0.00,T, ,0,2400,0.0, , ,0,9999,48, , ,0,2400,23, , ,0,2400,14.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071129,0.00, , ,0,2400,0.0, , ,0,9999,34, , ,0,2400,18, , ,0,2400,14.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071130,0.00, , ,0,2400,0.0, , ,0,9999,36, , ,0,2400,20, , ,0,2400,13.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071201,0.63, , ,0,2400,0.6, , ,0,9999,34, , ,0,2400,19, , ,0,2400,12.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071202,0.23, , ,0,2400,0.0, , ,0,9999,45, , ,0,2400,27, , ,0,2400,13.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071203,0.00, , ,0,2400,0.0, , ,0,9999,29, , ,0,2400,19, , ,0,2400,12.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071204,0.23, , ,0,2400,3.4, , ,0,9999,33, , ,0,2400,22, , ,0,2400,5.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071205,0.18, , ,0,2400,2.1, , ,0,9999,30, , ,0,2400,9, , ,0,2400,11.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071206,0.04, , ,0,2400,0.6, , ,0,9999,24, , ,0,2400,0, , ,0,2400,6.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071207,0.00,T, ,0,2400,0.0,T, ,0,9999,30, , ,0,2400,24, , ,0,2400,8.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071208,0.04, , ,0,2400,0.0,T, ,0,9999,24, , ,0,2400,13, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071209,0.02, , ,0,2400,0.0,T, ,0,9999,29, , ,0,2400,22, , ,0,2400,7.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071210,0.00,T, ,0,2400,0.0, , ,0,9999,32, , ,0,2400,25, , ,0,2400,3.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071211,0.67, , ,0,2400,0.0,T, ,0,9999,33, , ,0,2400,27, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071212,0.00,T, ,0,2400,0.0, , ,0,9999,36, , ,0,2400,23, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071213,0.00,T, ,0,2400,0.0,T, ,0,9999,34, , ,0,2400,28, , ,0,2400,11.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071214,0.00, , ,0,2400,0.0, , ,0,9999,28, , ,0,2400,18, , ,0,2400,7.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071215,0.17, , ,0,2400,2.0, , ,0,9999,31, , ,0,2400,25, , ,0,2400,8.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071216,0.17, , ,0,2400,2.1, , ,0,9999,29, , ,0,2400,17, , ,0,2400,15.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071217,0.00,T, ,0,2400,0.0,T, ,0,9999,23, , ,0,2400,15, , ,0,2400,10.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071218,0.00, , ,0,2400,0.0, , ,0,9999,37, , ,0,2400,21, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071219,0.00, , ,0,2400,0.0, , ,0,9999,34, , ,0,2400,22, , ,0,2400,5.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071220,0.06, , ,0,2400,0.0, , ,0,9999,38, , ,0,2400,23, , ,0,2400,9.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071221,0.06, , ,0,2400,0.0, , ,0,9999,38, , ,0,2400,33, , ,0,2400,6.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071222,0.11, , ,0,2400,0.0, , ,0,9999,50, , ,0,2400,36, , ,0,2400,12.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071223,0.24, , ,0,2400,0.7, , ,0,9999,52, , ,0,2400,14, , ,0,2400,25.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071224,0.00,T, ,0,2400,0.0,T, ,0,9999,26, , ,0,2400,20, , ,0,2400,11.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071225,0.00, , ,0,2400,0.0, , ,0,9999,42, , ,0,2400,21, , ,0,2400,11.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071226,0.00,T, ,0,2400,0.0, , ,0,9999,45, , ,0,2400,24, , ,0,2400,6.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071227,0.07, , ,0,2400,0.0, , ,0,9999,38, , ,0,2400,30, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071228,0.28, , ,0,2400,2.2, , ,0,9999,34, , ,0,2400,30, , ,0,2400,12.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071229,0.00, , ,0,2400,0.0, , ,0,9999,30, , ,0,2400,20, , ,0,2400,10.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071230,0.03, , ,0,2400,0.3, , ,0,9999,35, , ,0,2400,18, , ,0,2400,6.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20071231,0.26, , ,0,2400,3.6, , ,0,9999,33, , ,0,2400,25, , ,0,2400,6.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080101,0.05, , ,0,2400,0.8, , ,0,9999,27, , ,0,2400,4, , ,0,2400,14.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080102,0.00,T, ,0,2400,0.0,T,I,0,9999,20, , ,0,2400,2, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080103,0.00, , ,0,2400,0.0, , ,0,9999,23, , ,0,2400,0, , ,0,2400,11.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080104,0.00, , ,0,2400,0.0, , ,0,9999,36, , ,0,2400,22, , ,0,2400,14.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080105,0.00,T, ,0,2400,0.0, , ,0,9999,43, , ,0,2400,35, , ,0,2400,13.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080106,0.01, , ,0,2400,0.0, , ,0,9999,60, , ,0,2400,41, , ,0,2400,13.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080107,0.03, , ,0,2400,0.0, , ,0,9999,65, , ,0,2400,51, , ,0,2400,15.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080108,0.66, , ,0,2400,0.0,T, ,0,9999,56, , ,0,2400,37, , ,0,2400,13.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080109,0.00, , ,0,2400,0.0, , ,0,9999,39, , ,0,2400,30, , ,0,2400,8.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080110,0.30, , ,0,2400,0.0,T, ,0,9999,44, , ,0,2400,32, , ,0,2400,9.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080111,0.01, , ,0,2400,0.0,T, ,0,9999,36, , ,0,2400,28, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080112,0.00, , ,0,2400,0.0, , ,0,9999,41, , ,0,2400,25, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080113,0.00,T, ,0,2400,0.0,T, ,0,9999,37, , ,0,2400,27, , ,0,2400,11.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080114,0.02, , ,0,2400,0.6, , ,0,9999,27, , ,0,2400,15, , ,0,2400,13.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080115,0.00,T, ,0,2400,0.0,T, ,0,9999,26, , ,0,2400,13, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080116,0.00, , ,0,2400,0.0, , ,0,9999,40, , ,0,2400,20, , ,0,2400,12.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080117,0.08, , ,0,2400,0.2, , ,0,9999,33, , ,0,2400,12, , ,0,2400,15.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080118,0.00,T, ,0,2400,0.1, , ,0,9999,27, , ,0,2400,6, , ,0,2400,12.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080119,0.00,T, ,0,2400,0.0,T, ,0,9999,6, , ,0,2400,-3, , ,0,2400,13.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080120,0.00, , ,0,2400,0.0, , ,0,9999,10, , ,0,2400,-5, , ,0,2400,9.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080121,0.10, , ,0,2400,1.3, , ,0,9999,27, , ,0,2400,8, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080122,0.08, , ,0,2400,1.8, , ,0,9999,29, , ,0,2400,10, , ,0,2400,13.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080123,0.04, , ,0,2400,0.7, , ,0,9999,14, , ,0,2400,5, , ,0,2400,7.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080124,0.00, , ,0,2400,0.0, , ,0,9999,10, , ,0,2400,-4, , ,0,2400,9.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080125,0.03, , ,0,2400,0.6, , ,0,9999,20, , ,0,2400,-5, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080126,0.05, , ,0,2400,0.9, , ,0,9999,32, , ,0,2400,19, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080127,0.00, , ,0,2400,0.0, , ,0,9999,35, , ,0,2400,6, , ,0,2400,5.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080128,0.02, , ,0,2400,0.0, , ,0,9999,44, , ,0,2400,20, , ,0,2400,19.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080129,0.20, , ,0,2400,1.8, , ,0,9999,48, , ,0,2400,2, , ,0,2400,19.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080130,0.00, , ,0,2400,0.0, , ,0,9999,12, , ,0,2400,-2, , ,0,2400,13.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080131,0.25, , ,0,2400,3.9, , ,0,9999,26, , ,0,2400,10, , ,0,2400,9.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080201,0.14, , ,0,2400,3.5, , ,0,9999,30, , ,W,2400,24, , ,W,2400,10.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080202,0.00,T, ,0,2400,0.0,T, ,0,9999,30, , ,0,2400,25, , ,0,2400,7.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080203,0.16, , ,0,2400,3.1, , ,0,9999,32, , ,0,2400,25, , ,0,2400,7.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080204,0.33, , ,0,2400,0.0, , ,0,9999,44, , ,0,2400,32, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080205,0.18, , ,0,2400,0.1, , ,0,9999,40, , ,0,2400,32, , ,0,2400,12.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080206,0.54, , ,0,2400,4.5, , ,0,9999,34, , ,0,2400,26, , ,0,2400,19.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080207,0.00,T, ,0,2400,0.0,T, ,0,9999,27, , ,0,2400,24, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080208,0.07, , ,0,2400,0.4, , ,0,9999,38, , ,0,2400,23, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080209,0.00,T, ,0,2400,0.1, , ,0,9999,36, , ,0,2400,16, , ,0,2400,15.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080210,0.00, , ,0,2400,0.0, , ,0,9999,16, , ,0,2400,-4, , ,0,2400,20.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080211,0.00,T, ,0,2400,0.4, , ,0,9999,15, , ,0,2400,-3, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080212,0.13, , ,0,2400,2.5, , ,0,9999,22, , ,0,2400,13, , ,0,2400,10.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080213,0.00,T, ,0,2400,0.0,T, ,0,9999,21, , ,0,2400,7, , ,0,2400,7.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20080214,0.00,T, ,0,2400,0.0,T, ,0,9999,34, , ,0,2400,13, , ,0,2400,11.9, , ,W,9999
